6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 2.388678952655556387e+01 -5.652410552617420763e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.648110505463033704e+01 -7.295179984286859209e+00 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.290521244749557006e+01 -8.630826324321601533e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.962114289941899159e+01 -2.822936615148374813e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.245134451094991590e+01 -4.022327366179613364e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.904845760342479366e+01 -1.286381292454512675e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.627561173191265809e+01 -7.706384085454301385e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.138847296359533878e+01 -6.641874755700252990e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.203487385115559682e+01 -8.998105972851766410e+01 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 2.629228032152898464e+01 -3.505208515987068267e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 6.419215627433107585e+00 -1.782618097503592196e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 2.516690317593186066e+01 -9.692023570349772399e+01 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.414519346973921010e+01 -5.509457347347248515e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 9.457623232042655204e+00 -6.043227320868696779e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 1.212205691840252975e+01 -2.987966109913847959e+02 0.000000000000000000e+00
6.634276967319562068e+00 -3.917643161681660047e+01 1.305056706306702097e+02 9.999840640995170560e+00 -1.343303275763198030e+02 2.032948119043232471e-01 8.540642144131155078e+00 -7.324277125088232197e+02 0.000000000000000000e+00
