6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 1.056354758421029771e+01 -4.669089875094352351e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 9.292808117273997581e+00 -5.326134966387022587e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 7.452066286374184223e+00 -9.258304438436658756e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 2.981975500910051835e+01 -7.220822579388518534e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 1.492306297936416648e+01 -2.554411185426646114e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 1.572247560985551829e+01 -3.586722250257993210e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 1.055078864139948713e+01 -9.207590709770686317e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 1.651663588507795666e+01 -2.004014884449932765e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 6.396652815472416265e+00 -4.355005747980996489e+02 0.000000000000000000e+00
6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306701813e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 2.445989362662004041e+01 -8.316960288225150322e+00 0.000000000000000000e+00
