5.838013349185069423e+00 -2.434445895551931471e+01 1.428627039575932542e+02 7.231699596335465330e+00 -1.863906089588834902e+02 5.240397579653367499e-01 1.186709562379073102e+00 -8.527617555949881307e+02
5.976532841404942786e+00 -2.512086569426782390e+01 1.377511700705867383e+02 7.792145547162750319e+00 -1.710807145573080277e+02 4.623111819634021513e-01 2.698375199560006710e+00 -2.203907986746207257e+02
5.979603386070838411e+00 -2.161539915541922952e+01 1.380501700044015081e+02 7.653359366801709918e+00 -1.732742014422697139e+02 4.865234829221697366e-01 5.995648076233275781e+00 -2.118376798473886424e+02
5.933850096161140897e+00 -2.114132274048714066e+01 1.433577593027568753e+02 6.576655954430428608e+00 -1.961061239592137611e+02 6.194747565911823406e-01 1.857753276645532470e+00 -7.242999805442361776e+02
5.756028854779962955e+00 -2.001083166248063350e+01 1.440754243083762844e+02 6.869577371266335497e+00 -1.923785674676728945e+02 5.940615797571182632e-01 2.011860872294964242e+00 -6.506238926633695883e+02
6.318565214082977555e+00 -3.503472433887267812e+01 1.343305943610414488e+02 8.745116111454617425e+00 -1.546223320931773912e+02 3.290412523508640663e-01 1.344995936800023495e+00 -2.622543349283353677e+02
6.078780420522184258e+00 -3.127669646249438884e+01 1.363935651933774693e+02 8.497385955266796742e+00 -1.615165850063700930e+02 3.727262021316230522e-01 1.036511128874405330e+00 -3.322802693598509904e+02
6.357277008516221350e+00 -3.910843278066800366e+01 1.314874592113327765e+02 9.677493606781004232e+00 -1.357465920201321126e+02 2.205462799550904629e-01 1.662702621140294212e+00 -2.382109740982074442e+01
6.027753474512047127e+00 -3.255535047032859808e+01 1.382654460142701964e+02 7.884548417138927512e+00 -1.701018051679173766e+02 4.191373283468691202e-01 9.286845206209430881e-01 -3.119382029297864278e+02
5.779585490077399967e+00 -2.320017775953901662e+01 1.432300221999304313e+02 7.063798829368019838e+00 -1.887814875493476166e+02 5.436385442663681511e-01 1.661753988435892060e+00 -6.257118500556546223e+02
5.965774466685779487e+00 -2.322916558806775100e+01 1.408401747947336844e+02 6.783831114407450791e+00 -1.917508883438962641e+02 5.823412118447625074e-01 1.572021010227666382e+00 -5.041442249099146125e+02
6.310251021505608016e+00 -3.614616428866851550e+01 1.336132456595372844e+02 9.183983923817477191e+00 -1.458128560851469331e+02 2.769782140028568262e-01 1.000770126229739848e-01 -1.314521115260135389e+02
6.332921151543290605e+00 -3.514441658951630387e+01 1.344857995853201373e+02 9.039070288930815877e+00 -1.493196429353432393e+02 3.016145240356195578e-01 4.032834626569563041e-01 -2.253939106420211829e+02
5.751965157179878219e+00 -1.912627520914569601e+01 1.441359376981329774e+02 6.580721414205632058e+00 -1.986915046937964746e+02 6.162173718019458013e-01 1.209256087054126461e+00 -8.421176038180961996e+02
5.643765118511138823e+00 -1.712619445438357957e+01 1.472118036283775098e+02 5.053388033006826596e+00 -2.243333648980795374e+02 7.708588148812932639e-01 1.067314325158895683e+00 -6.681077953419883215e+02
6.099080562340737366e+00 -3.189256655478154556e+01 1.371957063864791166e+02 8.392262293648510507e+00 -1.592965847261736201e+02 3.703498061246005002e-01 8.066779805907580148e-01 -1.955052407115824735e+02
5.286013949159727332e+00 -2.296176450926652279e+01 1.545263506302449343e+02 1.898862551871228543e+00 -2.814550058761155924e+02 1.123622480570255933e+00 3.076575029035471864e+00 -6.957137338040222403e+02
5.977916203147122687e+00 -2.340363704090368913e+01 1.411983149940605529e+02 6.342289370962801875e+00 -1.987041889600716900e+02 6.284680426860654867e-01 2.822120891034627821e+00 -4.982305566141138797e+02
5.644025609035150381e+00 -1.950148576192305683e+01 1.481201766532134343e+02 4.945725327184328890e+00 -2.266466222734690632e+02 7.705821168994497761e-01 5.525739223976312564e-01 -8.500448262189703428e+02
6.115399553559273116e+00 -3.064835040011933032e+01 1.375692869648833891e+02 8.227434160618608772e+00 -1.617005444512381018e+02 3.725643255921094465e-01 3.247763047048228380e+00 -1.912063285930552752e+02
5.736054678779818339e+00 -2.020006947676436937e+01 1.479026814224057205e+02 4.795967757375365181e+00 -2.282767081716168605e+02 7.879377954363675496e-01 6.501298290826640347e-01 -9.227186422134328723e+02
6.073925046687539187e+00 -2.760508765596061664e+01 1.389757888259979666e+02 8.070728393474373874e+00 -1.687214175960415048e+02 4.427911388780697011e-01 1.922328029016345585e+00 -4.431073778424894272e+02
5.539035150436121491e+00 -1.754709403290971892e+01 1.490761169398800803e+02 3.541665443884312925e+00 -2.516901754419295969e+02 9.506468347608040270e-01 1.147481622948393731e+00 -7.269941250425920316e+02
5.736418003950070954e+00 -2.109371459586215991e+01 1.471519486897582283e+02 5.309565964612859901e+00 -2.194253734557915436e+02 7.229211077420547582e-01 5.703498722422740697e-01 -8.718929767924616954e+02
6.201075108146401504e+00 -3.071987809206792974e+01 1.382709267822159518e+02 7.803038581173923127e+00 -1.673166185930077745e+02 4.333612109498534704e-01 1.877376029615344111e+00 -2.224270189683258252e+02
5.885543335116728336e+00 -2.342296346395841766e+01 1.455652258673466974e+02 5.856057818462359066e+00 -2.085733520048901255e+02 6.614287593219342343e-01 1.104673452936617561e+00 -8.945943384603980348e+02
6.465245326579958984e+00 -3.829364755725511316e+01 1.306988035562695529e+02 9.714607100843970500e+00 -1.365091976060550394e+02 2.152483939846788208e-01 4.334925710169069135e-01 -2.870705892601666065e+01
6.309460113849453045e+00 -3.303209430446311501e+01 1.360760453682883053e+02 8.676276816924760382e+00 -1.564246380487607837e+02 3.532890408864727827e-01 5.192394981748019722e-01 -3.636248923203066283e+02
5.871622832809424430e+00 -2.692881881393817878e+01 1.466207413693480532e+02 5.099075764069520567e+00 -2.203986198651135453e+02 7.124562436229218143e-01 1.828562025454086193e+00 -8.098278554786138557e+02
5.863893513608635644e+00 -2.350813587401617966e+01 1.425927813191196094e+02 7.170679095883907728e+00 -1.845173324276547078e+02 5.315757023023138794e-01 2.309135882842123788e+00 -4.361759939815944449e+02
5.600954958076098222e+00 -1.688237038898639142e+01 1.486951040413512430e+02 4.023150592608867093e+00 -2.423605147660759656e+02 8.948573353711972711e-01 1.076920464555774615e+00 -7.015568370110298702e+02
6.072462905046313253e+00 -3.259938648901632519e+01 1.364991930748313962e+02 8.586439097072192439e+00 -1.564443977037223021e+02 3.364417291321507020e-01 1.674833174713955986e+00 -1.697343471671349846e+02
6.324237448338513978e+00 -3.764028128715951027e+01 1.367626751020984273e+02 8.365307576653737698e+00 -1.596308635651472514e+02 3.481320954293955494e-01 1.952749339999793055e+00 -3.397873065364492504e+02
5.998391508420699125e+00 -2.317080088514999403e+01 1.419868317062665994e+02 6.636785596417094979e+00 -1.946418795283236420e+02 5.826774994217671644e-01 1.677949776124925574e+00 -6.595997231804110470e+02
5.391553478666396337e+00 -3.041397301947454679e+01 1.526924199963377475e+02 1.576856776673545957e+00 -2.860306984213601709e+02 1.148922069494660692e+00 2.478467748538720095e+00 -9.673743674361605827e+02
5.636239930520257957e+00 -2.376559039339555923e+01 1.511729889367250053e+02 3.663720136632770963e+00 -2.459024801139696308e+02 8.773716626151436548e-01 3.454620399477464687e+00 -6.905789135238351264e+02
