7.718359906060189957e+00 -4.819380174062147404e+01 1.181408691616940558e+02 1.219960569476103984e+01 -9.338217878321920296e+01 -3.894757343493421980e-02 2.476331850813770163e+00 -4.209728500844806831e+02
8.058704963079637906e+00 -5.648841395875355431e+01 1.090420562619052873e+02 1.330334555502902560e+01 -7.316303894480331849e+01 -2.434650458226760017e-01 6.264799462379323503e-01 -4.752114162020472463e+02
6.846615843347773733e+00 -3.930264732717590448e+01 1.281304923317940734e+02 1.065985602486104256e+01 -1.262147675642526963e+02 1.600104270120267236e-01 1.092547186776492874e+00 -1.365014971544125046e+02
8.027266712260086479e+00 -5.242138492334267852e+01 1.122766781725606364e+02 1.273615117286864873e+01 -7.716696933649549806e+01 -1.591236101126410063e-01 1.034322648865131367e+00 -7.875984181847918535e+02
7.741598383108390991e+00 -5.022735700463492492e+01 1.199452783511357978e+02 1.192963090469306131e+01 -1.030764363884918708e+02 -2.233348255337404970e-02 3.084408649798091151e+00 -2.118277017505374431e+02
7.408547274021253237e+00 -4.814902689780897305e+01 1.213458683422131941e+02 1.173638216906804388e+01 -1.021627125113842851e+02 2.129179248117985066e-03 1.389741421035140867e+00 -3.994631855950078148e+02
7.327859319179291120e+00 -4.434305292267143983e+01 1.244908451068901059e+02 1.115731969331166162e+01 -1.159980633946881028e+02 9.648187270437040552e-02 3.272284445342022341e+00 -1.778754625224521249e+02
8.633555099242411046e+00 -5.522385652618812202e+01 1.038786980860009521e+02 1.373896910516912762e+01 -5.522822963127181595e+01 -2.867984729218082118e-01 1.783124044079636317e+00 -6.991269186412135923e+02
7.097389704556153589e+00 -4.467437652867032938e+01 1.261508215840601252e+02 1.110373086062575787e+01 -1.155771560790176267e+02 7.962264755826471696e-02 1.122195212532380859e+00 -2.581599229880353619e+02
8.234952807355934823e+00 -5.285842197274853760e+01 1.089257345060058242e+02 1.322635249256645906e+01 -6.474826900894927917e+01 -2.175470466619060794e-01 9.144875905024177909e-01 -9.007166917375468529e+02
6.968333913420979187e+00 -3.860062304452711146e+01 1.288932319321580451e+02 1.027843514320162299e+01 -1.286588129627665751e+02 1.880882126221712081e-01 3.092561931578577727e+00 -2.191882540483407524e+02
8.088930623551828347e+00 -5.103343751048667798e+01 1.117819866071634891e+02 1.289362795978756715e+01 -7.253715302137973708e+01 -1.563908772639137357e-01 1.452318604462593976e+00 -8.935480040265038042e+02
8.076382458942873654e+00 -4.968543080066717721e+01 1.139355692014594723e+02 1.241237718023018388e+01 -8.246484252081106092e+01 -1.076789596059831156e-01 2.577170540375191443e+00 -8.623721361638517919e+02
8.630748851109666830e+00 -5.732436331422011477e+01 1.022561954724032773e+02 1.374923837356003986e+01 -4.857850192523860500e+01 -3.446458105844883990e-01 1.892679055866878679e+00 -9.941378985328110502e+02
7.014522007501939882e+00 -4.027111660596987974e+01 1.265360328396802032e+02 1.103905667064053908e+01 -1.205684247057390763e+02 1.349097256064946959e-01 1.683327520801064292e+00 -1.515934501771294549e+02
7.557924780110552021e+00 -5.289706588989913882e+01 1.149102736716506143e+02 1.268146498061990712e+01 -7.959429095646902397e+01 -1.256407849513435926e-01 1.641359940908030612e+00 -8.653531507179608298e+02
7.310602718444604520e+00 -4.719967899467266648e+01 1.203670871993213041e+02 1.185557654878254219e+01 -1.021078279197093366e+02 -1.624367427612890755e-02 2.104991539269500223e+00 -4.220435567967793986e+02
8.276944161236119868e+00 -5.530099302040116527e+01 1.064901727876291773e+02 1.338710896345402013e+01 -6.077420150298831913e+01 -2.615452879054193658e-01 1.961278269054699264e+00 -9.467058192022301455e+02
7.254416054639407641e+00 -4.680069008042931955e+01 1.237575780239326662e+02 1.137795599574619310e+01 -1.097736048279066239e+02 4.577068485225808947e-02 9.100107118490992075e-01 -3.157186356756584473e+02
8.272739510539786068e+00 -5.498096384807832493e+01 1.085094829393096063e+02 1.307223667885134155e+01 -6.664435179840141643e+01 -2.378703222873965184e-01 1.370576578753767372e+00 -9.563798470256700739e+02
7.415717387756342482e+00 -4.697162477364339850e+01 1.219514513254454755e+02 1.137904933598757751e+01 -1.071342081350043713e+02 3.807467318908298176e-02 4.286657741038442992e+00 -4.856607856337594740e+02
6.837168259677912197e+00 -3.768952812691779286e+01 1.317937184086808315e+02 1.036143417770487751e+01 -1.321189144617029854e+02 1.973846090545620102e-01 1.986751515226302001e+00 -2.990908674830727421e+01
7.802551241676396465e+00 -5.155994325552293844e+01 1.151262809989817413e+02 1.235552568871117884e+01 -8.574360595917090677e+01 -1.073098603387001720e-01 3.030366449958434849e-01 -7.664419331034400784e+02
7.377368613773750639e+00 -4.860202507818469542e+01 1.201829125282836657e+02 1.171387437792794728e+01 -1.020792428298033201e+02 -1.684981782852900539e-02 3.298527712310715954e-01 -5.330773697756249021e+02
6.978761864630712353e+00 -4.317961291540949276e+01 1.255573574450751977e+02 1.122845778129025618e+01 -1.142564384922223013e+02 7.931690600162853710e-02 7.716232244295504472e-01 -3.250304413045442402e+02
7.742204817490787150e+00 -5.177859482544996439e+01 1.158065206563510827e+02 1.218946848321318654e+01 -9.016393773070552697e+01 -1.060673738540704042e-01 2.314029033613382413e+00 -6.754529950070103723e+02
7.555864617541847572e+00 -5.433987980304821974e+01 1.151709225584581304e+02 1.249673822555576130e+01 -8.450302225472513840e+01 -1.252779301696541336e-01 1.978560581375403915e+00 -7.120776425532136500e+02
7.993904058687657965e+00 -5.507625373680144776e+01 1.113164583157388989e+02 1.293376770203407489e+01 -7.266542392687590279e+01 -1.913813237329977379e-01 8.092619630699158240e-01 -7.757475469083191228e+02
