6.634276967319568286e+00 -3.917643161681687047e+01 1.305056706306702097e+02 9.999840640995172336e+00 -1.343303275763198315e+02 2.032948119043218316e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.930311797538476526e+01 4.035619089530114252e+02 1.674697100341814604e+01 5.627057188348498329e+01 2.562616574568978649e+02 -1.201938154951888604e+00 3.699546631177530571e+02 -2.184613383470608312e+02
3.853359747860285012e+00 -1.619927285149026375e+02 4.782145958210050907e+01 -2.099705602786517744e+00 2.563316570757561976e+02 -3.596597303535212925e-02 4.459318825879176416e+02 -9.801425335339174580e+02
7.004163896522399568e+01 -6.433849350701758851e+01 1.695561630251617657e+01 -8.621139722967733121e+00 -3.431627513038729660e+01 2.448403165930948422e+00 2.627970962936802266e+02 -7.458564574757251648e+02
4.569361783528498222e+01 -2.975246964233978275e+01 5.508347635650963525e+01 5.976385813122466573e+01 -6.921673757852322240e+01 1.093082209077287370e+00 2.738664039028084289e+02 -9.317166376347631740e+02
2.952374079584061306e+01 -1.071634761481250990e+02 -3.018652056645075987e+01 3.728673878221781024e+01 1.606513187583827218e+01 3.650241442433829198e-01 3.234366528133667202e+02 -5.748345120823723846e+02
1.700238990612496650e+02 3.162495372585521523e+02 7.898817612073319339e+00 5.636513733779001711e+01 8.911701195353349192e+01 8.637706723060308844e-01 3.488739204473649806e+02 -4.490639149878291505e+02
1.034579989940462781e+02 2.933064186814512482e+02 -5.662531992091027888e+01 -2.354033232115083862e+01 -6.074115759351902000e+01 -9.401542549802461846e-01 4.776564822983625049e+02 -3.155524354265799616e+02
8.379421650521291554e+01 1.193787844198089090e+02 1.316633930300063149e+01 -2.719116136528384686e+02 -3.400936191916654252e+02 -1.592732732896660286e+00 3.778221452215424279e+02 -6.796809662646788865e+02
8.234915280253972680e-01 -2.822796658473900067e+01 1.424738889674487723e+02 5.967385659341135629e+00 2.759567348583669144e+00 -1.271634613316580342e+00 2.496074029578606712e+02 -7.323270746961233044e+02
8.104183097736296304e+01 8.245742657543488008e+01 1.955102461282649173e+01 -1.464352360763324441e+02 -1.319006321135285873e+02 -2.232078187626620913e+00 2.180195391299601511e+02 -6.964535816378551090e+02
